lat,lon,value,tooltip
32.240625,-110.94791,4.53864657559e-05,"85719 - 2 companies - FXH, Inc, Rekatu - 4.53864657559e-05 per person"
41.444833,-73.6845,4.17990302625e-05,10512 - 1 company - DAS - 4.17990302625e-05 per person
43.011823,-78.95914,5.37028086569e-05,14072 - 1 company - Suchak Data Systems - 5.37028086569e-05 per person
40.445203,-75.34838,6.43417835542e-05,"18951 - 2 companies - RCD Technology, Reenhanced - 6.43417835542e-05 per person"
43.80991,-111.80942,3.90670781732e-05,83440 - 1 company - ApogeeInvent - 3.90670781732e-05 per person
43.105917,-76.19365,4.51691584986e-05,13088 - 1 company - Central New York Technology Development Organization - 4.51691584986e-05 per person
40.214652,-75.00379,9.6627693497e-05,18954 - 1 company - PhillyBusinessPages.com - 9.6627693497e-05 per person
37.809427,-122.27172,0.00162393162393,"94612 - 19 companies - AmberPoint, EADOC, FilmSuggest, Foodproof, Greener World Media, ... - 0.00162393162393 per person"
38.768829,-121.33629,3.93545848091e-05,95747 - 1 company - Sierra Logic - 3.93545848091e-05 per person
38.997511,-76.49803,0.000177848038731,"21401 - 9 companies - eTelemetry, Netcordia, OpenAmplify, PharmAthene, TechPerm, ... - 0.000177848038731 per person"
38.607756,-121.18367,0.00340136054422,95742 - 1 company - Imagine Whatever - 0.00340136054422 per person
42.416745,-71.17761,0.000415036167437,"02476 - 7 companies - Blogpire Productions, Glance, Glance Networks, ModelSheet Software, PurposeEnergy, ... - 0.000415036167437 per person"
33.986212,-118.37099,0.000370004933399,"90056 - 3 companies - AtomicOnline, CraveOnline, Gorilla Nation Media - 0.000370004933399 per person"
42.419496,-71.15635,7.84436774396e-05,"02474 - 2 companies - Cutter Consortium, SURF Communication Solutions - 7.84436774396e-05 per person"
29.649797,-98.50406,0.000230481129358,"78258 - 4 companies - Elemental Consulting, GenSpera, RadioReference.com, SMEOracle - 0.000230481129358 per person"
42.371296,-71.18196,0.000394106590675,"02472 - 13 companies - A123 Systems, Apredica, athenahealth, CampusHero, Dicerna Pharmaceuticals, ... - 0.000394106590675 per person"
33.794028,-118.07218,4.68867216804e-05,90720 - 1 company - HelpMeSue - 4.68867216804e-05 per person
26.529581,-80.08226,0.00012994607238,"33426 - 2 companies - PredictiveDollars.com, Recall Media Group - 0.00012994607238 per person"
26.348354,-80.21841,2.65378695398e-05,33428 - 1 company - Pregnancy.org - 2.65378695398e-05 per person
41.427945,-75.13473,0.000102009588901,18428 - 1 company - eVendor Check - 0.000102009588901 per person
46.790915,-114.00439,7.14745193339e-05,59803 - 1 company - Adaptyne Technologies - 7.14745193339e-05 per person
46.896821,-113.95551,5.63253351357e-05,59802 - 1 company - SameSky Tickets - 5.63253351357e-05 per person
46.855423,-114.01229,6.92209185616e-05,"59801 - 2 companies - Grupthink, iProgrammer Solutions Pvt. Ltd. - 6.92209185616e-05 per person"
32.354888,-86.27161,6.55909746819e-05,36106 - 1 company - Politics4All - 6.55909746819e-05 per person
33.990555,-80.99826,3.92064612248e-05,29205 - 1 company - Startlike - 3.92064612248e-05 per person
28.143377,-82.59054,7.14540907467e-05,33556 - 1 company - GMA Grading - 7.14540907467e-05 per person
37.68858,-122.15421,0.000100999899,"94579 - 2 companies - C-KDeals Technology, ePAC Technologies - 0.000100999899 per person"
42.978974,-82.44402,2.4639038092e-05,48060 - 1 company - Online-Access - 2.4639038092e-05 per person
42.488735,-83.13752,0.000118976799524,"48067 - 3 companies - LinkXL.com, Me-trics, Michigan Virtual Law - 0.000118976799524 per person"
42.866708,-78.83139,5.99484443379e-05,14210 - 1 company - Insyte Consulting - 5.99484443379e-05 per person
37.341428,-79.95049,4.07166123779e-05,24019 - 1 company - Optical Cable - 4.07166123779e-05 per person
37.926509,-122.3408,0.000102354145343,"94804 - 4 companies - EcoTimber, Transcept Pharmaceuticals, Vertigo, Vertigo Software - 0.000102354145343 per person"
37.972623,-122.33873,3.58943986791e-05,"94806 - 2 companies - InOutCash.com, Linksify - 3.58943986791e-05 per person"
36.103408,-86.66616,3.53444314848e-05,37217 - 1 company - Universal Robotics - 3.53444314848e-05 per person
36.166956,-86.66869,3.77729092695e-05,37214 - 1 company - Dataium - 3.77729092695e-05 per person
36.098408,-86.82522,0.000180897250362,"37215 - 4 companies - Binserver, edo Interactive, Solidus Company, Uselabs - 0.000180897250362 per person"
30.586808,-88.18552,7.46881768616e-05,36619 - 1 company - Conde Systems - 7.46881768616e-05 per person
30.216108,-97.85828,0.000105274239394,"78749 - 3 companies - Deal Linker, Familymatic, FindersCheapers - 0.000105274239394 per person"
30.17202,-97.82265,3.94306218209e-05,78748 - 1 company - Bidtective - 3.94306218209e-05 per person
40.878198,-74.73875,7.76276975625e-05,07828 - 1 company - Kangalope - 7.76276975625e-05 per person
40.728901,-74.26821,8.39313441605e-05,"07040 - 2 companies - Aigc Northamerica, FunGoPlay - 8.39313441605e-05 per person"
38.254671,-85.70254,0.000101050929669,"40206 - 2 companies - DEAN Alert, First30Days - 0.000101050929669 per person"
40.81315,-74.21576,0.000111536602595,"07042 - 3 companies - Bubbalon.com, goodideazs, Virtual Press Office - 0.000111536602595 per person"
38.23862,-85.72626,0.000200628636394,"40204 - 3 companies - eleap, Resonant Vibes, Your Mapper - 0.000200628636394 per person"
30.231252,-97.716,4.91871818204e-05,"78741 - 2 companies - Apartment Ninjas, Qvinci Software - 4.91871818204e-05 per person"
38.218764,-85.76241,0.000151446312282,"40208 - 2 companies - Churchill Downs Incorporated, NuMobile - 0.000151446312282 per person"
30.207559,-97.79575,5.65568207526e-05,"78745 - 3 companies - Conference Call Notes, Cubit Planning, StoredIQ - 5.65568207526e-05 per person"
30.188377,-97.74038,0.000207678158191,"78744 - 7 companies - Absorbent, Ink., Asuragen, Microstaq, Mirna Therapeutics, Open Labs, ... - 0.000207678158191 per person"
30.287739,-97.8022,0.00146024670484,"78746 - 38 companies - ActiveHire, Affinegy, Bazaarvoice, Bones in Motion, BreakingPoint Systems, ... - 0.00146024670484 per person"
42.853039,-76.99394,9.89315393748e-05,"14456 - 2 companies - Geneva Enterprise Development Center, The Technology Farm - 9.89315393748e-05 per person"
41.581181,-93.78287,5.97442944199e-05,50266 - 1 company - GeoLearning - 5.97442944199e-05 per person
42.886486,-71.30019,5.86355507344e-05,"03038 - 2 companies - Cedar Point Communications, Workpost - 5.86355507344e-05 per person"
37.622898,-121.05181,3.26104679602e-05,95358 - 1 company - Initial Design Consulting - 3.26104679602e-05 per person
42.212949,-71.20735,0.000283949740896,"02090 - 4 companies - Acumentrics, Brightleaf, Netbyte Hosting, Network Intelligence - 0.000283949740896 per person"
42.854886,-71.6082,0.000184979652238,"03031 - 2 companies - AeroSat Corporation, Glacier Computer - 0.000184979652238 per person"
33.547578,-84.21809,2.03695027804e-05,30281 - 1 company - Asta Publications - 2.03695027804e-05 per person
34.221512,-77.88452,0.000164831542164,"28403 - 5 companies - ProForma Document Management Services, Real Estate Web Trainer, Tynken Interactive, WaterplayUSA.com, Wilmington Pharmaceuticals - 0.000164831542164 per person"
34.254235,-77.87251,4.005126562e-05,28405 - 1 company - Sophic - 4.005126562e-05 per person
42.634112,-71.29849,6.07146109711e-05,"01852 - 2 companies - Konarka Technologies, OMS SafeHarbor - 6.07146109711e-05 per person"
33.925085,-83.34529,2.57884828636e-05,30605 - 1 company - Maugans Corp - 2.57884828636e-05 per person
41.7715,-71.46485,2.67508426515e-05,02920 - 1 company - Agitar - 2.67508426515e-05 per person
33.878981,-117.89325,5.78218508774e-05,"92831 - 2 companies - Qbox, Zella Design - 5.78218508774e-05 per person"
43.638314,-116.33059,4.48249585369e-05,83713 - 1 company - KidCheck - 4.48249585369e-05 per person
38.190568,-85.55348,3.17631737763e-05,40299 - 1 company - WebOrigination - Louisville SEO & Web Design - 3.17631737763e-05 per person
30.001902,-95.16962,3.571556127e-05,77346 - 1 company - Archiosoft - 3.571556127e-05 per person
38.51394,-121.49201,6.714714177e-05,"95822 - 3 companies - Balsamiq, MarkTend, TrademarkFly - 6.714714177e-05 per person"
37.050946,-76.40711,4.10846343468e-05,"23666 - 2 companies - MEAS, Perfect Commerce - 4.10846343468e-05 per person"
40.842399,-74.48223,5.8203829812e-05,07950 - 1 company - Xtellus - 5.8203829812e-05 per person
35.905765,-78.92113,0.000550108403715,"27713 - 17 companies - Affinergy, Aldagen, Amphora Discovery, Argolyn Bioscience, Chimerix, ... - 0.000550108403715 per person"
33.596995,-111.82628,3.76123669463e-05,85259 - 1 company - U.S. Fiber Systems - 3.76123669463e-05 per person
40.400319,-80.03566,4.05005872585e-05,15216 - 1 company - Total Telecom Consulting - 4.05005872585e-05 per person
33.998751,-117.44695,1.56257324562e-05,92509 - 1 company - Firestorm Emergency Services - 1.56257324562e-05 per person
43.145342,-77.45849,5.05331244631e-05,14526 - 1 company - Techrigy - 5.05331244631e-05 per person
35.605146,-82.31665,8.455944529e-05,28711 - 1 company - Roomtag - 8.455944529e-05 per person
44.873398,-93.14538,0.000635324015248,"55120 - 3 companies - Kalypto Medical, Travanti Pharma, WuXi AppTec - 0.000635324015248 per person"
44.844965,-93.14431,0.000518537723619,"55121 - 4 companies - Gearworks, Intertech, Intradyn, Nabbit - 0.000518537723619 per person"
44.804548,-93.19871,3.56900674542e-05,55122 - 1 company - ePhiphony Incorporated - 3.56900674542e-05 per person
44.743963,-93.20624,2.1526671546e-05,55124 - 1 company - AdMedian LLC - 2.1526671546e-05 per person
44.921982,-92.94234,2.49420098272e-05,55125 - 1 company - UCStreaming - 2.49420098272e-05 per person
45.085643,-93.1353,3.94057611223e-05,55126 - 1 company - Torax Medical - 3.94057611223e-05 per person
37.905924,-122.05858,0.000146641900479,"94596 - 6 companies - FonJax, Market6, Maxis, RememberItNow, YLighting, ... - 0.000146641900479 per person"
40.71209,-73.95427,8.22668029945e-05,"11211 - 7 companies - Disrupto, Hot Potato, Propertyshark, Source4Style, VBS TV, ... - 8.22668029945e-05 per person"
37.661647,-77.52632,0.000111528309603,"23060 - 3 companies - Code71, NET Telcos, snagajob.com - 0.000111528309603 per person"
39.688278,-105.14558,9.79016414842e-05,"80228 - 3 companies - Generation21 Learning Systems, WebGravity, ZeaChem - 9.79016414842e-05 per person"
41.465811,-73.39982,6.2069393582e-05,"06804 - 1 company - Validus DC Systems, LLC - 6.2069393582e-05 per person"
41.649733,-71.46815,0.000163309744148,"02818 - 3 companies - Accuvia, EPAC Software Technologies, Vector Software - 0.000163309744148 per person"
30.405831,-88.96219,4.91569581674e-05,39531 - 1 company - Zero 3 Computers - 4.91569581674e-05 per person
41.379978,-73.40105,5.55092978074e-05,06801 - 1 company - Countdown To Buy - 5.55092978074e-05 per person
28.092512,-81.72758,0.000247586036148,33850 - 1 company - Global Information Concepts - 0.000247586036148 per person
38.920649,-95.31219,6.61288189393e-05,66047 - 1 company - Printpop - 6.61288189393e-05 per person
35.515008,-97.53106,7.12199985756e-05,73118 - 1 company - PayPerTweet - 7.12199985756e-05 per person
42.978267,-71.69414,0.000250941028858,03070 - 1 company - EchoCurrent Software - 0.000250941028858 per person
38.97583,-95.30399,4.91690431704e-05,66049 - 1 company - CritiTech - 4.91690431704e-05 per person
35.517857,-97.57284,3.30425588158e-05,73112 - 1 company - Global Software Corporation - 3.30425588158e-05 per person
40.099204,-83.05567,2.65027032757e-05,43235 - 1 company - Primatech - 2.65027032757e-05 per person
40.731901,-74.0402,0.000935162094763,"07310 - 6 companies - Comodo, Mantara, Reasonart, Simply Good Media, Seepath Solutions, ... - 0.000935162094763 per person"
38.30382,-85.82522,2.13210524071e-05,47150 - 1 company - WindStream Technologies - 2.13210524071e-05 per person
40.039963,-82.87855,2.03802963295e-05,43230 - 1 company - Leaderpromos.com - 2.03802963295e-05 per person
45.153516,-93.14463,3.79017586416e-05,55014 - 1 company - TinyURL - 3.79017586416e-05 per person
33.680408,-117.82592,0.000489041034989,"92614 - 11 companies - Analytix On Demand, Artiklz, AskMeNow, BridgeGate, ChipSolutions, ... - 0.000489041034989 per person"
33.650813,-117.81771,0.000341039195147,"92612 - 14 companies - Aktino, Allergan, Autobytel.com, BookPal, DealPerk, ... - 0.000341039195147 per person"
33.685479,-117.6669,0.000182915675873,"92610 - 2 companies - Aristos Logic, AVST - 0.000182915675873 per person"
40.053511,-75.18858,3.46344335538e-05,19119 - 1 company - Sports Reference - 3.46344335538e-05 per person
36.257531,-115.22728,4.06537116839e-05,89130 - 1 company - TripSailor - 4.06537116839e-05 per person
33.659639,-117.73948,0.0073050659044,"92618 - 46 companies - Accenx Technologies, AqueSys, Arbitech, Automatic, Axiom Microdevices, ... - 0.0073050659044 per person"
32.721632,-97.14698,3.11196863136e-05,76013 - 1 company - Process Data Control - 3.11196863136e-05 per person
43.295639,-94.22578,0.000810372771475,50517 - 1 company - APO Box - 0.000810372771475 per person
28.577723,-81.3931,5.53005585356e-05,32804 - 1 company - S3 Integrity - 5.53005585356e-05 per person
29.876944,-97.94668,1.94355904532e-05,78666 - 1 company - Kulabyte - 1.94355904532e-05 per person
40.044858,-75.42174,0.000134989200864,19333 - 1 company - DecisionOne - 0.000134989200864 per person
29.801949,-82.48872,0.000182149362477,"32615 - 2 companies - Applied Genetics Technologies Corporation, Pasteuria Bioscience - 0.000182149362477 per person"
42.451945,-71.14276,4.80538202787e-05,01890 - 1 company - Armadealo - 4.80538202787e-05 per person
32.686863,-97.19234,3.24527812033e-05,76016 - 1 company - Sixteen Ventures - 3.24527812033e-05 per person
40.677404,-74.96875,0.000229885057471,08827 - 1 company - Enpirion - 0.000229885057471 per person
42.689962,-73.22355,0.000114442664225,01267 - 1 company - VoIP Logic - 0.000114442664225 per person
34.44005,-119.75496,0.000116477713931,"93105 - 3 companies - enavu, Make It Work, Suite Arrival - 0.000116477713931 per person"
45.60916,-122.40547,5.52028705493e-05,98607 - 1 company - Abacast - 5.52028705493e-05 per person
34.428191,-119.68412,0.0001436988073,"93103 - 3 companies - EZ-Apps, FindTheBest, Phone Halo - 0.0001436988073 per person"
41.235248,-96.11505,7.89827027881e-05,"68144 - 2 companies - RemitPro, Used Spa Lot - 7.89827027881e-05 per person"
28.557579,-81.35244,9.3984962406e-05,"32803 - 2 companies - OnTimeRx, Village Cultivators Capital Corporation - 9.3984962406e-05 per person"
34.433687,-119.63184,0.000314045693648,"93108 - 4 companies - introNetworks, Procore Technologies, QAD, Shiva Media - 0.000314045693648 per person"
34.40323,-119.72069,9.11909538574e-05,93109 - 1 company - Commission Junction - 9.11909538574e-05 per person
44.953763,-93.43346,0.000310896937665,"55305 - 6 companies - Advanced BioEnergy, First Scribe Inc., Novus Energy, Provell, Inc. , ThermoDynamo, ... - 0.000310896937665 per person"
40.384832,-74.17194,0.000193199381762,"07733 - 3 companies - Sparta Systems, Vonage, VPIsystems - 0.000193199381762 per person"
28.031689,-80.60014,4.60172104367e-05,32905 - 1 company - Advanced Magnet Lab - 4.60172104367e-05 per person
28.073891,-80.67167,0.000111831804965,"32904 - 2 companies - SI Government Solutions, VeteranOwnedBusiness.com - 0.000111831804965 per person"
28.012241,-80.67729,2.93143376425e-05,32907 - 1 company - Wahdang - 2.93143376425e-05 per person
39.949962,-75.30184,6.24746196858e-05,"19026 - 2 companies - Addesso, Rapid Waters Development - 6.24746196858e-05 per person"
28.077494,-80.61987,0.000177446544229,"32901 - 4 companies - AuthenTec, Direct Hit, itsmylife, PetroAlgae - 0.000177446544229 per person"
40.10386,-74.93734,1.86692554701e-05,19020 - 1 company - Goldstein Media - 1.86692554701e-05 per person
28.103191,-80.57414,7.81738586617e-05,32903 - 1 company - Interface & Control Systems - 7.81738586617e-05 per person
33.811354,-84.28335,3.6974044221e-05,30033 - 1 company - PawPawMail - 3.6974044221e-05 per person
40.184758,-75.14386,0.000119724633343,"19044 - 2 companies - NextGen Healthcare Information Systems, Optium - 0.000119724633343 per person"
41.801302,-78.44419,0.000241196333816,16749 - 1 company - Terra Green Energy - 0.000241196333816 per person
28.576028,-81.44369,2.04557542037e-05,32808 - 1 company - Datamax-O'Neil - 2.04557542037e-05 per person
45.568516,-94.19251,4.23710859709e-05,56303 - 1 company - eBureau - 4.23710859709e-05 per person
37.895695,-122.11785,4.1675349031e-05,94549 - 1 company - Votigo - 4.1675349031e-05 per person
40.749463,-73.81941,1.20075407356e-05,11355 - 1 company - WJT Global Solutions - 1.20075407356e-05 per person
43.029497,-89.50531,0.000495540138751,"53719 - 9 companies - ConjuGon, joozip, Legacy110.org, Mirus Bio, Primorigen Biosciences, ... - 0.000495540138751 per person"
40.178076,-75.1067,4.8859139102e-05,19040 - 1 company - InfoLogix - 4.8859139102e-05 per person
43.095178,-89.2704,0.000289268151577,53718 - 1 company - Netconcepts - 0.000289268151577 per person
40.109478,-83.12713,0.000203938934856,"43017 - 7 companies - Cardinal Health, ForeFront Web, GoAntiques, InteliPhone, OCLC, ... - 0.000203938934856 per person"
40.089811,-83.13983,0.000158662999788,"43016 - 3 companies - Brand Thunder, Food2Dorm, Sypherlink - 0.000158662999788 per person"
40.295925,-83.06968,2.73037542662e-05,43015 - 1 company - Big Blue Q - 2.73037542662e-05 per person
45.361991,-122.64443,4.0170322166e-05,97068 - 1 company - YourLUME - 4.0170322166e-05 per person
47.569271,-122.23233,0.000363042294427,"98040 - 8 companies - Anttenna, MyQuu, Napera Networks, OS NEXUS, Reva Solutions, ... - 0.000363042294427 per person"
38.757924,-77.15284,4.56600155244e-05,22315 - 1 company - Price Comparison Guru - 4.56600155244e-05 per person
21.31275,-157.82195,2.27681519091e-05,96822 - 1 company - Sprout - 2.27681519091e-05 per person
44.822764,-93.34422,0.000212449543233,"55437 - 4 companies - IDeaS, illuminate Solutions, MGI Pharma, Plato Learning - 0.000212449543233 per person"
42.199957,-88.05859,5.23999161601e-05,"60047 - 2 companies - ForeSoft, IncreRev Group, LLC - 5.23999161601e-05 per person"
42.238087,-87.86093,0.000179791441927,"60045 - 4 companies - ecycler, Green Courte Partners, Stericycle, VentureDNA - 0.000179791441927 per person"
43.022199,-85.61168,3.75065636486e-05,49525 - 1 company - ProCPR - 3.75065636486e-05 per person
39.11755,-77.23548,0.000144987947877,"20878 - 8 companies - ACE*COMM, GlycoMimetics, Iomai Corporation, NextPoint Networks, OpGen, ... - 0.000144987947877 per person"
39.168656,-77.18716,4.54959053685e-05,20879 - 1 company - Sequoia Pharmaceuticals - 4.54959053685e-05 per person
39.191769,-77.24329,8.995637116e-05,"20876 - 2 companies - Cognio, CYNCZ - 8.995637116e-05 per person"
39.011909,-77.39295,0.000145666423889,"20164 - 5 companies - Cagic, Clear Standards, InfoTech Enterprises, Paxfire, SkyBitz - 0.000145666423889 per person"
39.169859,-77.27564,6.09458800585e-05,"20874 - 3 companies - Availink, Eka Systems, Multispectral Solutions - 6.09458800585e-05 per person"
33.689869,-112.24838,2.66134397871e-05,85382 - 1 company - The Tech Update - 2.66134397871e-05 per person
39.044509,-76.9133,4.38558021226e-05,20705 - 1 company - FlatOrb Technologies - 4.38558021226e-05 per person
38.964093,-76.85331,0.000106264279263,"20706 - 4 companies - DDK Technologies, Radio One, Vocus, 415 Ventures - 0.000106264279263 per person"
42.290922,-87.95169,0.000210069322877,"60048 - 6 companies - Axiom Marketing, Broadbus Technologies, ForceLogix Technologies, Modulus Video, Physicians Interactive, ... - 0.000210069322877 per person"
39.793962,-75.53401,0.000142483970553,"19803 - 3 companies - Benten BioServices, Inkcover, RAWRIP.com - 0.000142483970553 per person"
39.738563,-75.54833,0.000452079566004,"19801 - 7 companies - Collactive, Cordjia, CureDM, Data Jelly, GetResponse, ... - 0.000452079566004 per person"
39.435789,-76.63614,5.80046403712e-05,"21093 - 2 companies - Acidophil, Corridor Pharmaceuticals - 5.80046403712e-05 per person"
43.037647,-89.39154,0.000130713258682,"53713 - 3 companies - Gammoth, Mapping Specialists, TrafficCast - 0.000130713258682 per person"
39.771663,-75.49656,0.000548471136706,"19809 - 8 companies - eSalesData, Host Department, Linknami, OrderPoken, PNC Global Investment Servicing, ... - 0.000548471136706 per person"
39.734279,-75.6631,0.000151266859952,"19808 - 6 companies - Alkol, Corporation Service Company, Evony, Fixr, MarkTheGlobe, ... - 0.000151266859952 per person"
39.757758,-84.18848,0.00030534351145,45402 - 1 company - MyOtherDrive - 0.00030534351145 per person
39.762708,-84.15294,5.93119810202e-05,45403 - 1 company - Think Patented - 5.93119810202e-05 per person
34.137857,-118.16329,0.000585651537335,"91105 - 6 companies - iChange, Loud3r, NearU Search, OpenX, SupplyFrame, ... - 0.000585651537335 per person"
36.831723,-119.83198,2.75717554937e-05,93711 - 1 company - Muniservices - 2.75717554937e-05 per person
33.888364,-118.35355,3.00309318598e-05,90260 - 1 company - Solaren - 3.00309318598e-05 per person
34.051056,-118.80768,0.000101967982054,"90265 - 2 companies - Indie Ranch Media, Veritas Prep - 0.000101967982054 per person"
33.88898,-118.40535,0.000207456582301,"90266 - 7 companies - AppleTree.com, EcoMedia, Gross Domestic Product, RealityWanted, Streamy, ... - 0.000207456582301 per person"
47.57867,-122.33441,0.00943396226415,"98134 - 6 companies - AllRecipes, Imperium Renewables, iOculi, PhotoRocket, Produxs, ... - 0.00943396226415 per person"
35.653437,-81.23443,4.00352310033e-05,28658 - 1 company - Walling Data Systems - 4.00352310033e-05 per person
47.733852,-122.34461,0.000116560984707,"98133 - 5 companies - CultureMob, GreetQ Card, HelpHive, Tioti, WRLDs - 0.000116560984707 per person"
35.913938,-75.67961,0.000193498452012,27954 - 1 company - Pirates Cove Vacation Rentals - 0.000193498452012 per person
38.846212,-77.32787,0.000278968324415,"22030 - 11 companies - Eagle Eye Publishers, Eagle Software Group, Edmond Scientific, Lantern Three, Latisys, ... - 0.000278968324415 per person"
30.103107,-91.99993,8.97907874652e-05,70592 - 1 company - Best Garden Gifts - 8.97907874652e-05 per person
38.821753,-77.29293,3.46188465e-05,22032 - 1 company - Mingle360 - 3.46188465e-05 per person
38.874879,-77.38642,0.000332899555125,"22033 - 11 companies - Datatel, Formatta, Keynetik, LT Technologies, MeMeMe, ... - 0.000332899555125 per person"
33.011975,-96.53607,4.78354460655e-05,75098 - 1 company - Nectar - 4.78354460655e-05 per person
42.324539,-72.63561,6.14477080005e-05,01060 - 1 company - Fuzz Productions - 6.14477080005e-05 per person
38.469953,-90.32161,1.95346838311e-05,63129 - 1 company - School Information Systems - 1.95346838311e-05 per person
41.296748,-96.05181,3.56913412806e-05,68134 - 1 company - Rapid Link - 3.56913412806e-05 per person
33.03505,-96.80492,0.000295736839711,"75093 - 13 companies - AspireHR, Batrus Hollweg International, Brikology101, Horizon Data Center Solutions, Innovative Spinal Technologies, ... - 0.000295736839711 per person"
37.427439,-121.97521,0.00046992481203,95002 - 1 company - Minerva Networks - 0.00046992481203 per person
41.240036,-96.18017,0.000374531835206,"68130 - 4 companies - American HealthNet, Ninth Division, Sojern, The Upgrade Place - 0.000374531835206 per person"
29.927305,-90.10197,4.96438056941e-05,"70115 - 2 companies - Good Work Marketing And Design, Papilios - 4.96438056941e-05 per person"
37.782029,-122.46158,0.000179768355633,"94118 - 7 companies - Cimbal, DJ Nitrogen, Habitudes, JoMaJa, LOO-LEE, ... - 0.000179768355633 per person"
41.703097,-88.07462,2.14841232329e-05,60440 - 1 company - Elevance Renewable Sciences - 2.14841232329e-05 per person
41.64273,-88.09934,4.96499677275e-05,60446 - 1 company - Kehe Food Distributors - 4.96499677275e-05 per person
27.488866,-82.62737,3.00951005176e-05,34209 - 1 company - Rental Network Software Corp - 3.00951005176e-05 per person
37.720931,-122.44241,1.36791420442e-05,94112 - 1 company - OrderSmart - 1.36791420442e-05 per person
37.74873,-122.41545,0.000643147133306,"94110 - 48 companies - Aardvark, AgentMatch, Anomaly Innovations, BetaBrand, ClerkDogs, ... - 0.000643147133306 per person"
37.798228,-122.40027,0.0308845577211,"94111 - 103 companies - Acteva, AfterCollege, Alpine Investors, Ammunition Group, AppNinjas, ... - 0.0308845577211 per person"
37.743381,-122.48578,4.6557102286e-05,"94116 - 2 companies - D.N. Security Services, InkJetOffice - 4.6557102286e-05 per person"
32.919104,-96.77497,0.00676183320811,"75251 - 9 companies - BackgroundChecks.com, CornerWorld, Credera, Enversa Companies, ESPRE Solutions, ... - 0.00676183320811 per person"
37.758434,-122.43512,0.000621443056192,"94114 - 19 companies - Animated Speech, AnimatedSpeech, blupint, Catalista LLC, Change.org, ... - 0.000621443056192 per person"
37.786129,-122.43736,0.000241582364487,"94115 - 8 companies - Cohuman, Endovention, Fotomoto, ITDatabase, Linkage Biosciences, ... - 0.000241582364487 per person"
39.678495,-86.12973,1.89329395282e-05,46227 - 1 company - Jeff Downer Bail Bonds - 1.89329395282e-05 per person
33.498076,-111.98603,0.000257824988398,"85018 - 10 companies - BKM Technology, Datachamps, E-College-Degree.com, Education Resources, Flypaper, ... - 0.000257824988398 per person"
39.746993,-86.15903,0.000121036068748,46225 - 1 company - Boost Media Entertainment - 0.000121036068748 per person
43.170606,-88.73058,5.88789448893e-05,53094 - 1 company - Idle Free Systems - 5.88789448893e-05 per person
38.282872,-104.57029,3.25573823865e-05,81001 - 1 company - Astreka - 3.25573823865e-05 per person
39.276271,-84.39324,4.07249032784e-05,45241 - 1 company - DuBois - 4.07249032784e-05 per person
39.881608,-105.09953,0.000467037901922,"80021 - 13 companies - AuditConfirmations, Cerapedics, ColdSpark, Datalogix, datAvail, ... - 0.000467037901922 per person"
39.93404,-105.05454,0.000104580631667,"80020 - 5 companies - App-X, Application Experts, Booyah Networks, LeanStream Media, SpotXchange - 0.000104580631667 per person"
39.963322,-105.15053,0.000351123595506,"80027 - 10 companies - Assisted Senior Living, Buybak.com, Envysion, Front Porch Digital, GlobeImmune, ... - 0.000351123595506 per person"
43.070188,-70.77684,0.000603024399295,"03801 - 13 companies - Actio Corporation (software), Beaupre Public Relations, Fast Asset, Heinemann Publishing, NitroSecurity, ... - 0.000603024399295 per person"
39.288558,-84.47383,6.97252823874e-05,45246 - 1 company - Cincom Systems - 6.97252823874e-05 per person
33.503742,-112.03235,0.000164758217316,"85016 - 6 companies - AFS Technology, Helm Software, Internet Marketing Agency, NetPro Computing, Stealthmode Partners, ... - 0.000164758217316 per person"
43.153865,-88.04032,5.12216360191e-05,53224 - 1 company - Badger Meter - 5.12216360191e-05 per person
39.069108,-76.97834,2.04494795607e-05,20904 - 1 company - Technologies and Devices International - 2.04494795607e-05 per person
42.280887,-83.79147,0.000224096483722,"48103 - 11 companies - Accuri Cytometers, Allinova, Arbor Photonics, CloudTrade, Compel Interaction, ... - 0.000224096483722 per person"
42.266805,-83.72297,0.000187983175506,"48104 - 8 companies - Bongotones.com, Buycentives, Carrier Mobile, DigitalRealm, Quantum Learning Technologies, ... - 0.000187983175506 per person"
39.014009,-76.98199,4.40936549231e-05,20903 - 1 company - CereSoft - 4.40936549231e-05 per person
42.232807,-83.72671,0.000347207152467,"48108 - 8 companies - Arbortext, MedArray, Nanocerox, Occams Creative Technologies, Pixel Velocity, ... - 0.000347207152467 per person"
42.291637,-83.71831,0.0002408477842,48109 - 1 company - skoogO - 0.0002408477842 per person
41.570344,-81.52726,8.27951647624e-05,44117 - 1 company - MesoCoat - 8.27951647624e-05 per person
41.475297,-81.84575,9.468800303e-05,"44116 - 2 companies - Designing Interactive, Prfessor - 9.468800303e-05 per person"
41.493501,-81.67125,0.000122159784999,44115 - 1 company - OncoDiagnostic Laboratory - 0.000122159784999 per person
41.50988,-81.6753,0.00128501670522,"44114 - 5 companies - Aria Analytics, CampusEAI, Insivia Marketing & Interactive Web Design, OM Group, SparkBase - 0.00128501670522 per person"
26.016984,-80.14925,2.47121039885e-05,33020 - 1 company - Vacation Rentals AD - 2.47121039885e-05 per person
